trip_id,arrival_time,departure_time,stop_id,stop_sequence
1,7:05:00,7:05:00,AS1,1
1,18:32:00,18:32:00,BS17,17
1,18:34:00,18:34:00,BS18,18
1,18:35:00,18:35:00,BS19,19
1,18:38:00,18:38:00,BS20,20
1,18:40:00,18:40:00,BS21,21
1,18:44:00,18:44:00,BS22,22
1,18:45:00,18:45:00,BS23,23
1,18:47:00,18:47:00,BS24,24
1,18:49:00,18:49:00,BS25,25
1,18:51:00,18:51:00,BS26,26
1,18:53:00,18:53:00,BS27,27
1,18:55:00,18:55:00,BS28,28
1,19:05:00,19:05:00,BS1,1
1,19:07:00,19:07:00,BS2,2
1,19:09:00,19:09:00,BS3,3
1,19:10:00,19:10:00,BS4,4
1,19:12:00,19:12:00,BS5,5
1,19:13:00,19:13:00,BS6,6
1,19:14:00,19:14:00,BS7,7
1,19:16:00,19:16:00,BS8,8
1,19:18:00,19:18:00,BS9,9
1,19:20:00,19:20:00,BS10,10
1,19:22:00,19:22:00,BS11,11
1,19:24:00,19:24:00,BS12,12
1,19:26:00,19:26:00,BS13,13
1,19:28:00,19:28:00,BS14,14
1,19:30:00,19:30:00,BS15,15
1,19:31:00,19:31:00,BS16,16
1,19:32:00,19:32:00,BS17,17
1,19:34:00,19:34:00,BS18,18
1,19:35:00,19:35:00,BS19,19
1,19:38:00,19:38:00,BS20,20
1,19:40:00,19:40:00,BS21,21
1,19:44:00,19:44:00,BS22,22
1,19:45:00,19:45:00,BS23,23
1,19:47:00,19:47:00,BS24,24
1,19:49:00,19:49:00,BS25,25
1,19:51:00,19:51:00,BS26,26
1,19:53:00,19:53:00,BS27,27
1,19:55:00,19:55:00,BS28,28
2,7:05:00,7:05:00,CS1,1
2,7:07:00,7:07:00,CS2,2
2,7:11:00,7:11:00,CS3,3
2,7:12:00,7:12:00,CS4,4
2,7:13:00,7:13:00,CS5,5
2,7:15:00,7:15:00,CS6,6
2,7:16:00,7:16:00,CS7,7
2,7:18:00,7:18:00,CS8,8
2,7:19:00,7:19:00,CS9,9
2,7:21:00,7:21:00,CS10,10
2,7:22:00,7:22:00,CS11,11
2,7:23:00,7:23:00,CS12,12
2,7:24:00,7:24:00,CS13,13
2,7:26:00,7:26:00,CS14,14
2,7:30:00,7:30:00,CS15,15
2,7:32:00,7:32:00,CS16,16
2,7:34:00,7:34:00,CS17,17
2,7:35:00,7:35:00,CS18,18
2,7:37:00,7:37:00,CS19,19
2,7:40:00,7:40:00,CS20,20
2,7:44:00,7:44:00,CS21,21
2,7:45:00,7:45:00,CS22,22
2,7:46:00,7:46:00,CS23,23
2,7:48:00,7:48:00,CS24,24
2,7:49:00,7:49:00,CS25,25
2,7:50:00,7:50:00,CS26,26
2,7:52:00,7:52:00,CS27,27
2,8:05:00,8:05:00,CS1,1
2,8:07:00,8:07:00,CS2,2
2,8:11:00,8:11:00,CS3,3
2,8:12:00,8:12:00,CS4,4
2,8:13:00,8:13:00,CS5,5
2,8:15:00,8:15:00,CS6,6
2,8:16:00,8:16:00,CS7,7
2,8:18:00,8:18:00,CS8,8
2,8:19:00,8:19:00,CS9,9
2,8:21:00,8:21:00,CS10,10
2,8:22:00,8:22:00,CS11,11
2,8:23:00,8:23:00,CS12,12
2,8:24:00,8:24:00,CS13,13
2,8:26:00,8:26:00,CS14,14
2,8:30:00,8:30:00,CS15,15
2,8:32:00,8:32:00,CS16,16
2,8:34:00,8:34:00,CS17,17
2,8:35:00,8:35:00,CS18,18
2,8:37:00,8:37:00,CS19,19
2,8:40:00,8:40:00,CS20,20
2,8:44:00,8:44:00,CS21,21
2,8:45:00,8:45:00,CS22,22
2,8:46:00,8:46:00,CS23,23
2,8:48:00,8:48:00,CS24,24
2,8:49:00,8:49:00,CS25,25
2,8:50:00,8:50:00,CS26,26
2,8:52:00,8:52:00,CS27,27
2,9:05:00,9:05:00,CS1,1
2,9:07:00,9:07:00,CS2,2
2,9:11:00,9:11:00,CS3,3
2,9:12:00,9:12:00,CS4,4
2,9:13:00,9:13:00,CS5,5
2,9:15:00,9:15:00,CS6,6
2,9:16:00,9:16:00,CS7,7
2,9:18:00,9:18:00,CS8,8
2,9:19:00,9:19:00,CS9,9
2,9:21:00,9:21:00,CS10,10
2,9:22:00,9:22:00,CS11,11
2,9:23:00,9:23:00,CS12,12
2,9:24:00,9:24:00,CS13,13
2,9:26:00,9:26:00,CS14,14
2,9:30:00,9:30:00,CS15,15
2,9:32:00,9:32:00,CS16,16
2,9:34:00,9:34:00,CS17,17
2,9:35:00,9:35:00,CS18,18
2,9:37:00,9:37:00,CS19,19
2,9:40:00,9:40:00,CS20,20
2,9:44:00,9:44:00,CS21,21
2,9:45:00,9:45:00,CS22,22
2,9:46:00,9:46:00,CS23,23
2,9:48:00,9:48:00,CS24,24
2,9:49:00,9:49:00,CS25,25
2,9:50:00,9:50:00,CS26,26
2,9:52:00,9:52:00,CS27,27
2,10:05:00,10:05:00,CS1,1
2,10:07:00,10:07:00,CS2,2
2,10:11:00,10:11:00,CS3,3
2,10:12:00,10:12:00,CS4,4
2,10:13:00,10:13:00,CS5,5
2,10:15:00,10:15:00,CS6,6
2,10:16:00,10:16:00,CS7,7
2,10:18:00,10:18:00,CS8,8
2,10:19:00,10:19:00,CS9,9
2,10:21:00,10:21:00,CS10,10
2,10:22:00,10:22:00,CS11,11
2,10:23:00,10:23:00,CS12,12
2,10:24:00,10:24:00,CS13,13
2,10:26:00,10:26:00,CS14,14
2,10:30:00,10:30:00,CS15,15
2,10:32:00,10:32:00,CS16,16
2,10:34:00,10:34:00,CS17,17
2,10:35:00,10:35:00,CS18,18
2,10:37:00,10:37:00,CS19,19
2,10:40:00,10:40:00,CS20,20
2,10:44:00,10:44:00,CS21,21
2,10:45:00,10:45:00,CS22,22
2,10:46:00,10:46:00,CS23,23
2,10:48:00,10:48:00,CS24,24
2,10:49:00,10:49:00,CS25,25
2,10:50:00,10:50:00,CS26,26
2,10:52:00,10:52:00,CS27,27
2,11:05:00,11:05:00,CS1,1
2,11:07:00,11:07:00,CS2,2
2,11:11:00,11:11:00,CS3,3
2,11:12:00,11:12:00,CS4,4
2,11:13:00,11:13:00,CS5,5
2,11:15:00,11:15:00,CS6,6
2,11:16:00,11:16:00,CS7,7
2,11:18:00,11:18:00,CS8,8
2,11:19:00,11:19:00,CS9,9
2,11:21:00,11:21:00,CS10,10
2,11:22:00,11:22:00,CS11,11
2,11:23:00,11:23:00,CS12,12
2,11:24:00,11:24:00,CS13,13
2,11:26:00,11:26:00,CS14,14
2,11:30:00,11:30:00,CS15,15
2,11:32:00,11:32:00,CS16,16
2,11:34:00,11:34:00,CS17,17
2,11:35:00,11:35:00,CS18,18
2,11:37:00,11:37:00,CS19,19
2,11:40:00,11:40:00,CS20,20
2,11:44:00,11:44:00,CS21,21
2,11:45:00,11:45:00,CS22,22
2,11:46:00,11:46:00,CS23,23
2,11:48:00,11:48:00,CS24,24
2,11:49:00,11:49:00,CS25,25
2,11:50:00,11:50:00,CS26,26
2,11:52:00,11:52:00,CS27,27
2,12:05:00,12:05:00,CS1,1
2,12:07:00,12:07:00,CS2,2
2,12:11:00,12:11:00,CS3,3
2,12:12:00,12:12:00,CS4,4
2,12:13:00,12:13:00,CS5,5
2,12:15:00,12:15:00,CS6,6
2,12:16:00,12:16:00,CS7,7
2,12:18:00,12:18:00,CS8,8
2,12:19:00,12:19:00,CS9,9
2,12:21:00,12:21:00,CS10,10
2,12:22:00,12:22:00,CS11,11
2,12:23:00,12:23:00,CS12,12
2,12:24:00,12:24:00,CS13,13
2,12:26:00,12:26:00,CS14,14
2,12:30:00,12:30:00,CS15,15
2,12:32:00,12:32:00,CS16,16
2,12:34:00,12:34:00,CS17,17
2,12:35:00,12:35:00,CS18,18
2,12:37:00,12:37:00,CS19,19
2,12:40:00,12:40:00,CS20,20
2,12:44:00,12:44:00,CS21,21
2,12:45:00,12:45:00,CS22,22
2,12:46:00,12:46:00,CS23,23
2,12:48:00,12:48:00,CS24,24
2,12:49:00,12:49:00,CS25,25
2,12:50:00,12:50:00,CS26,26
2,12:52:00,12:52:00,CS27,27
2,13:05:00,13:05:00,CS1,1
2,13:07:00,13:07:00,CS2,2
2,13:11:00,13:11:00,CS3,3
2,13:12:00,13:12:00,CS4,4
2,13:13:00,13:13:00,CS5,5
2,13:15:00,13:15:00,CS6,6
2,13:16:00,13:16:00,CS7,7
2,13:18:00,13:18:00,CS8,8
2,13:19:00,13:19:00,CS9,9
2,13:21:00,13:21:00,CS10,10
2,13:22:00,13:22:00,CS11,11
2,13:23:00,13:23:00,CS12,12
2,13:24:00,13:24:00,CS13,13
2,13:26:00,13:26:00,CS14,14
2,13:30:00,13:30:00,CS15,15
2,13:32:00,13:32:00,CS16,16
2,13:34:00,13:34:00,CS17,17
2,13:35:00,13:35:00,CS18,18
2,13:37:00,13:37:00,CS19,19
2,13:40:00,13:40:00,CS20,20
2,13:44:00,13:44:00,CS21,21
2,13:45:00,13:45:00,CS22,22
2,13:46:00,13:46:00,CS23,23
2,13:48:00,13:48:00,CS24,24
2,13:49:00,13:49:00,CS25,25
2,13:50:00,13:50:00,CS26,26
2,13:52:00,13:52:00,CS27,27
2,14:05:00,14:05:00,CS1,1
2,14:07:00,14:07:00,CS2,2
2,14:11:00,14:11:00,CS3,3
2,14:12:00,14:12:00,CS4,4
2,14:13:00,14:13:00,CS5,5
2,14:15:00,14:15:00,CS6,6
2,14:16:00,14:16:00,CS7,7
2,14:18:00,14:18:00,CS8,8
2,14:19:00,14:19:00,CS9,9
2,14:21:00,14:21:00,CS10,10
2,14:22:00,14:22:00,CS11,11
2,14:23:00,14:23:00,CS12,12
2,14:24:00,14:24:00,CS13,13
2,14:26:00,14:26:00,CS14,14
2,14:30:00,14:30:00,CS15,15
2,14:32:00,14:32:00,CS16,16
2,14:34:00,14:34:00,CS17,17
2,14:35:00,14:35:00,CS18,18
2,14:37:00,14:37:00,CS19,19
2,14:40:00,14:40:00,CS20,20
2,14:44:00,14:44:00,CS21,21
2,14:45:00,14:45:00,CS22,22
2,14:46:00,14:46:00,CS23,23
2,14:48:00,14:48:00,CS24,24
2,14:49:00,14:49:00,CS25,25
2,14:50:00,14:50:00,CS26,26
2,14:52:00,14:52:00,CS27,27
2,15:05:00,15:05:00,CS1,1
2,15:07:00,15:07:00,CS2,2
2,15:11:00,15:11:00,CS3,3
2,15:12:00,15:12:00,CS4,4
2,15:13:00,15:13:00,CS5,5
2,15:15:00,15:15:00,CS6,6
2,15:16:00,15:16:00,CS7,7
2,15:18:00,15:18:00,CS8,8
2,15:19:00,15:19:00,CS9,9
2,15:21:00,15:21:00,CS10,10
2,15:22:00,15:22:00,CS11,11
2,15:23:00,15:23:00,CS12,12
2,15:24:00,15:24:00,CS13,13
2,15:26:00,15:26:00,CS14,14
2,15:30:00,15:30:00,CS15,15
2,15:32:00,15:32:00,CS16,16
2,15:34:00,15:34:00,CS17,17
2,15:35:00,15:35:00,CS18,18
2,15:37:00,15:37:00,CS19,19
2,15:40:00,15:40:00,CS20,20
2,15:44:00,15:44:00,CS21,21
2,15:45:00,15:45:00,CS22,22
2,15:46:00,15:46:00,CS23,23
2,15:48:00,15:48:00,CS24,24
2,15:49:00,15:49:00,CS25,25
2,15:50:00,15:50:00,CS26,26
2,15:52:00,15:52:00,CS27,27
2,16:05:00,16:05:00,CS1,1
2,16:07:00,16:07:00,CS2,2
2,16:11:00,16:11:00,CS3,3
2,16:12:00,16:12:00,CS4,4
2,16:13:00,16:13:00,CS5,5
2,16:15:00,16:15:00,CS6,6
2,16:16:00,16:16:00,CS7,7
2,16:18:00,16:18:00,CS8,8
2,16:19:00,16:19:00,CS9,9
2,16:21:00,16:21:00,CS10,10
2,16:22:00,16:22:00,CS11,11
2,16:23:00,16:23:00,CS12,12
2,16:24:00,16:24:00,CS13,13
2,16:26:00,16:26:00,CS14,14
2,16:30:00,16:30:00,CS15,15
2,16:32:00,16:32:00,CS16,16
2,16:34:00,16:34:00,CS17,17
2,16:35:00,16:35:00,CS18,18
2,16:37:00,16:37:00,CS19,19
2,16:40:00,16:40:00,CS20,20
2,16:44:00,16:44:00,CS21,21
2,16:45:00,16:45:00,CS22,22
2,16:46:00,16:46:00,CS23,23
2,16:48:00,16:48:00,CS24,24
2,16:49:00,16:49:00,CS25,25
2,16:50:00,16:50:00,CS26,26
2,16:52:00,16:52:00,CS27,27
2,17:05:00,17:05:00,CS1,1
2,17:07:00,17:07:00,CS2,2
2,17:11:00,17:11:00,CS3,3
2,17:12:00,17:12:00,CS4,4
2,17:13:00,17:13:00,CS5,5
2,17:15:00,17:15:00,CS6,6
2,17:16:00,17:16:00,CS7,7
2,17:18:00,17:18:00,CS8,8
2,17:19:00,17:19:00,CS9,9
2,17:21:00,17:21:00,CS10,10
2,17:22:00,17:22:00,CS11,11
2,17:23:00,17:23:00,CS12,12
2,17:24:00,17:24:00,CS13,13
2,17:26:00,17:26:00,CS14,14
2,17:30:00,17:30:00,CS15,15
2,17:32:00,17:32:00,CS16,16
2,17:34:00,17:34:00,CS17,17
2,17:35:00,17:35:00,CS18,18
2,17:37:00,17:37:00,CS19,19
2,17:40:00,17:40:00,CS20,20
2,17:44:00,17:44:00,CS21,21
2,17:45:00,17:45:00,CS22,22
2,17:46:00,17:46:00,CS23,23
2,17:48:00,17:48:00,CS24,24
2,17:49:00,17:49:00,CS25,25
2,17:50:00,17:50:00,CS26,26
2,17:52:00,17:52:00,CS27,27
2,18:05:00,18:05:00,CS1,1
2,18:07:00,18:07:00,CS2,2
2,18:11:00,18:11:00,CS3,3
2,18:12:00,18:12:00,CS4,4
2,18:13:00,18:13:00,CS5,5
2,18:15:00,18:15:00,CS6,6
2,18:16:00,18:16:00,CS7,7
2,18:18:00,18:18:00,CS8,8
2,18:19:00,18:19:00,CS9,9
2,18:21:00,18:21:00,CS10,10
2,18:22:00,18:22:00,CS11,11
2,18:23:00,18:23:00,CS12,12
2,18:24:00,18:24:00,CS13,13
2,18:26:00,18:26:00,CS14,14
2,18:30:00,18:30:00,CS15,15
2,18:32:00,18:32:00,CS16,16
2,18:34:00,18:34:00,CS17,17
2,18:35:00,18:35:00,CS18,18
2,18:37:00,18:37:00,CS19,19
2,18:40:00,18:40:00,CS20,20
2,18:44:00,18:44:00,CS21,21
2,18:45:00,18:45:00,CS22,22
2,18:46:00,18:46:00,CS23,23
2,18:48:00,18:48:00,CS24,24
2,18:49:00,18:49:00,CS25,25
2,18:50:00,18:50:00,CS26,26
2,18:52:00,18:52:00,CS27,27
2,19:05:00,19:05:00,CS1,1
2,19:07:00,19:07:00,CS2,2
2,19:11:00,19:11:00,CS3,3
2,19:12:00,19:12:00,CS4,4
2,19:13:00,19:13:00,CS5,5
2,19:15:00,19:15:00,CS6,6
2,19:16:00,19:16:00,CS7,7
2,19:18:00,19:18:00,CS8,8
2,19:19:00,19:19:00,CS9,9
2,19:21:00,19:21:00,CS10,10
2,19:22:00,19:22:00,CS11,11
2,19:23:00,19:23:00,CS12,12
2,19:24:00,19:24:00,CS13,13
2,19:26:00,19:26:00,CS14,14
2,19:30:00,19:30:00,CS15,15
2,19:32:00,19:32:00,CS16,16
2,19:34:00,19:34:00,CS17,17
2,19:35:00,19:35:00,CS18,18
2,19:37:00,19:37:00,CS19,19
2,19:40:00,19:40:00,CS20,20
2,19:44:00,19:44:00,CS21,21
2,19:45:00,19:45:00,CS22,22
2,19:46:00,19:46:00,CS23,23
2,19:48:00,19:48:00,CS24,24
2,19:49:00,19:49:00,CS25,25
2,19:50:00,19:50:00,CS26,26
2,19:52:00,19:52:00,CS27,27
1,7:05:00,7:05:00,CS1,1
1,7:06:00,7:06:00,CS2,2
1,7:07:00,7:07:00,CS3,3
1,7:08:00,7:08:00,CS4,4
1,7:10:00,7:10:00,CS5,5
1,7:12:00,7:12:00,CS6,6
1,7:20:00,7:20:00,CS7,7
1,7:21:00,7:21:00,CS8,8
1,7:22:00,7:22:00,CS9,9
1,7:23:00,7:23:00,CS10,10
1,7:24:00,7:24:00,CS11,11
1,7:21:00,7:21:00,CS12,12
1,7:23:00,7:23:00,CS13,13
1,7:25:00,7:25:00,CS14,14
1,7:26:00,7:26:00,CS15,15
1,7:28:00,7:28:00,CS16,16
1,7:30:00,7:30:00,CS17,17
1,7:32:00,7:32:00,CS18,18
1,7:34:00,7:34:00,CS19,19
1,7:40:00,7:40:00,CS20,20
1,7:42:00,7:42:00,CS21,21
1,7:46:00,7:46:00,CS22,22
1,7:47:00,7:47:00,CS23,23
1,7:48:00,7:48:00,CS24,24
1,7:49:00,7:49:00,CS25,25
1,7:50:00,7:50:00,CS26,26
1,7:52:00,7:52:00,CS27,27
1,7:54:00,7:54:00,CS28,28
1,8:05:00,8:05:00,CS1,1
1,8:06:00,8:06:00,CS2,2
1,8:07:00,8:07:00,CS3,3
1,8:08:00,8:08:00,CS4,4
1,8:10:00,8:10:00,CS5,5
1,8:12:00,8:12:00,CS6,6
1,8:20:00,8:20:00,CS7,7
1,8:21:00,8:21:00,CS8,8
1,8:22:00,8:22:00,CS9,9
1,8:23:00,8:23:00,CS10,10
1,8:24:00,8:24:00,CS11,11
1,8:21:00,8:21:00,CS12,12
1,8:23:00,8:23:00,CS13,13
1,8:25:00,8:25:00,CS14,14
1,8:26:00,8:26:00,CS15,15
1,8:28:00,8:28:00,CS16,16
1,8:30:00,8:30:00,CS17,17
1,8:32:00,8:32:00,CS18,18
1,8:34:00,8:34:00,CS19,19
1,8:40:00,8:40:00,CS20,20
1,8:42:00,8:42:00,CS21,21
1,8:46:00,8:46:00,CS22,22
1,8:47:00,8:47:00,CS23,23
1,8:48:00,8:48:00,CS24,24
1,8:49:00,8:49:00,CS25,25
1,8:50:00,8:50:00,CS26,26
1,8:52:00,8:52:00,CS27,27
1,8:54:00,8:54:00,CS28,28
1,9:05:00,9:05:00,CS1,1
1,9:06:00,9:06:00,CS2,2
1,9:07:00,9:07:00,CS3,3
1,9:08:00,9:08:00,CS4,4
1,9:10:00,9:10:00,CS5,5
1,9:12:00,9:12:00,CS6,6
1,9:20:00,9:20:00,CS7,7
1,9:21:00,9:21:00,CS8,8
1,9:22:00,9:22:00,CS9,9
1,9:23:00,9:23:00,CS10,10
1,9:24:00,9:24:00,CS11,11
1,9:21:00,9:21:00,CS12,12
1,9:23:00,9:23:00,CS13,13
1,9:25:00,9:25:00,CS14,14
1,9:26:00,9:26:00,CS15,15
1,9:28:00,9:28:00,CS16,16
1,9:30:00,9:30:00,CS17,17
1,9:32:00,9:32:00,CS18,18
1,9:34:00,9:34:00,CS19,19
1,9:40:00,9:40:00,CS20,20
1,9:42:00,9:42:00,CS21,21
1,9:46:00,9:46:00,CS22,22
1,9:47:00,9:47:00,CS23,23
1,9:48:00,9:48:00,CS24,24
1,9:49:00,9:49:00,CS25,25
1,9:50:00,9:50:00,CS26,26
1,9:52:00,9:52:00,CS27,27
1,9:54:00,9:54:00,CS28,28
1,10:05:00,10:05:00,CS1,1
1,10:06:00,10:06:00,CS2,2
1,10:07:00,10:07:00,CS3,3
1,10:08:00,10:08:00,CS4,4
1,10:10:00,10:10:00,CS5,5
1,10:12:00,10:12:00,CS6,6
1,10:20:00,10:20:00,CS7,7
1,10:21:00,10:21:00,CS8,8
1,10:22:00,10:22:00,CS9,9
1,10:23:00,10:23:00,CS10,10
1,10:24:00,10:24:00,CS11,11
1,10:21:00,10:21:00,CS12,12
1,10:23:00,10:23:00,CS13,13
1,10:25:00,10:25:00,CS14,14
1,10:26:00,10:26:00,CS15,15
1,10:28:00,10:28:00,CS16,16
1,10:30:00,10:30:00,CS17,17
1,10:32:00,10:32:00,CS18,18
1,10:34:00,10:34:00,CS19,19
1,10:40:00,10:40:00,CS20,20
1,10:42:00,10:42:00,CS21,21
1,10:46:00,10:46:00,CS22,22
1,10:47:00,10:47:00,CS23,23
1,10:48:00,10:48:00,CS24,24
1,10:49:00,10:49:00,CS25,25
1,10:50:00,10:50:00,CS26,26
1,10:52:00,10:52:00,CS27,27
1,10:54:00,10:54:00,CS28,28
1,11:05:00,11:05:00,CS1,1
1,11:06:00,11:06:00,CS2,2
1,11:07:00,11:07:00,CS3,3
1,11:08:00,11:08:00,CS4,4
1,11:10:00,11:10:00,CS5,5
1,11:12:00,11:12:00,CS6,6
1,11:20:00,11:20:00,CS7,7
1,11:21:00,11:21:00,CS8,8
1,11:22:00,11:22:00,CS9,9
1,11:23:00,11:23:00,CS10,10
1,11:24:00,11:24:00,CS11,11
1,11:21:00,11:21:00,CS12,12
1,11:23:00,11:23:00,CS13,13
1,11:25:00,11:25:00,CS14,14
1,11:26:00,11:26:00,CS15,15
1,11:28:00,11:28:00,CS16,16
1,11:30:00,11:30:00,CS17,17
1,11:32:00,11:32:00,CS18,18
1,11:34:00,11:34:00,CS19,19
1,11:40:00,11:40:00,CS20,20
1,11:42:00,11:42:00,CS21,21
1,11:46:00,11:46:00,CS22,22
1,11:47:00,11:47:00,CS23,23
1,11:48:00,11:48:00,CS24,24
1,11:49:00,11:49:00,CS25,25
1,11:50:00,11:50:00,CS26,26
1,11:52:00,11:52:00,CS27,27
1,11:54:00,11:54:00,CS28,28
1,12:05:00,12:05:00,CS1,1
1,12:06:00,12:06:00,CS2,2
1,12:07:00,12:07:00,CS3,3
1,12:08:00,12:08:00,CS4,4
1,12:10:00,12:10:00,CS5,5
1,12:12:00,12:12:00,CS6,6
1,12:20:00,12:20:00,CS7,7
1,12:21:00,12:21:00,CS8,8
1,12:22:00,12:22:00,CS9,9
1,12:23:00,12:23:00,CS10,10
1,12:24:00,12:24:00,CS11,11
1,12:21:00,12:21:00,CS12,12
1,12:23:00,12:23:00,CS13,13
1,12:25:00,12:25:00,CS14,14
1,12:26:00,12:26:00,CS15,15
1,12:28:00,12:28:00,CS16,16
1,12:30:00,12:30:00,CS17,17
1,12:32:00,12:32:00,CS18,18
1,12:34:00,12:34:00,CS19,19
1,12:40:00,12:40:00,CS20,20
1,12:42:00,12:42:00,CS21,21
1,12:46:00,12:46:00,CS22,22
1,12:47:00,12:47:00,CS23,23
1,12:48:00,12:48:00,CS24,24
1,12:49:00,12:49:00,CS25,25
1,12:50:00,12:50:00,CS26,26
1,12:52:00,12:52:00,CS27,27
1,12:54:00,12:54:00,CS28,28
1,13:05:00,13:05:00,CS1,1
1,13:06:00,13:06:00,CS2,2
1,13:07:00,13:07:00,CS3,3
1,13:08:00,13:08:00,CS4,4
1,13:10:00,13:10:00,CS5,5
1,13:12:00,13:12:00,CS6,6
1,13:20:00,13:20:00,CS7,7
1,13:21:00,13:21:00,CS8,8
1,13:22:00,13:22:00,CS9,9
1,13:23:00,13:23:00,CS10,10
1,13:24:00,13:24:00,CS11,11
1,13:21:00,13:21:00,CS12,12
1,13:23:00,13:23:00,CS13,13
1,13:25:00,13:25:00,CS14,14
1,13:26:00,13:26:00,CS15,15
1,13:28:00,13:28:00,CS16,16
1,13:30:00,13:30:00,CS17,17
1,13:32:00,13:32:00,CS18,18
1,13:34:00,13:34:00,CS19,19
1,13:40:00,13:40:00,CS20,20
1,13:42:00,13:42:00,CS21,21
1,13:46:00,13:46:00,CS22,22
1,13:47:00,13:47:00,CS23,23
1,13:48:00,13:48:00,CS24,24
1,13:49:00,13:49:00,CS25,25
1,13:50:00,13:50:00,CS26,26
1,13:52:00,13:52:00,CS27,27
1,13:54:00,13:54:00,CS28,28
1,14:05:00,14:05:00,CS1,1
1,14:06:00,14:06:00,CS2,2
1,14:07:00,14:07:00,CS3,3
1,14:08:00,14:08:00,CS4,4
1,14:10:00,14:10:00,CS5,5
1,14:12:00,14:12:00,CS6,6
1,14:20:00,14:20:00,CS7,7
1,14:21:00,14:21:00,CS8,8
1,14:22:00,14:22:00,CS9,9
1,14:23:00,14:23:00,CS10,10
1,14:24:00,14:24:00,CS11,11
1,14:21:00,14:21:00,CS12,12
1,14:23:00,14:23:00,CS13,13
1,14:25:00,14:25:00,CS14,14
1,14:26:00,14:26:00,CS15,15
1,14:28:00,14:28:00,CS16,16
1,14:30:00,14:30:00,CS17,17
1,14:32:00,14:32:00,CS18,18
1,14:34:00,14:34:00,CS19,19
1,14:40:00,14:40:00,CS20,20
1,14:42:00,14:42:00,CS21,21
1,14:46:00,14:46:00,CS22,22
1,14:47:00,14:47:00,CS23,23
1,14:48:00,14:48:00,CS24,24
1,14:49:00,14:49:00,CS25,25
1,14:50:00,14:50:00,CS26,26
1,14:52:00,14:52:00,CS27,27
1,14:54:00,14:54:00,CS28,28
1,15:05:00,15:05:00,CS1,1
1,15:06:00,15:06:00,CS2,2
1,15:07:00,15:07:00,CS3,3
1,15:08:00,15:08:00,CS4,4
1,15:10:00,15:10:00,CS5,5
1,15:12:00,15:12:00,CS6,6
1,15:20:00,15:20:00,CS7,7
1,15:21:00,15:21:00,CS8,8
1,15:22:00,15:22:00,CS9,9
1,15:23:00,15:23:00,CS10,10
1,15:24:00,15:24:00,CS11,11
1,15:21:00,15:21:00,CS12,12
1,15:23:00,15:23:00,CS13,13
1,15:25:00,15:25:00,CS14,14
1,15:26:00,15:26:00,CS15,15
1,15:28:00,15:28:00,CS16,16
1,15:30:00,15:30:00,CS17,17
1,15:32:00,15:32:00,CS18,18
1,15:34:00,15:34:00,CS19,19
1,15:40:00,15:40:00,CS20,20
1,15:42:00,15:42:00,CS21,21
1,15:46:00,15:46:00,CS22,22
1,15:47:00,15:47:00,CS23,23
1,15:48:00,15:48:00,CS24,24
1,15:49:00,15:49:00,CS25,25
1,15:50:00,15:50:00,CS26,26
1,15:52:00,15:52:00,CS27,27
1,15:54:00,15:54:00,CS28,28
1,16:05:00,16:05:00,CS1,1
1,16:06:00,16:06:00,CS2,2
1,16:07:00,16:07:00,CS3,3
1,16:08:00,16:08:00,CS4,4
1,16:10:00,16:10:00,CS5,5
1,16:12:00,16:12:00,CS6,6
1,16:20:00,16:20:00,CS7,7
1,16:21:00,16:21:00,CS8,8
1,16:22:00,16:22:00,CS9,9
1,16:23:00,16:23:00,CS10,10
1,16:24:00,16:24:00,CS11,11
1,16:21:00,16:21:00,CS12,12
1,16:23:00,16:23:00,CS13,13
1,16:25:00,16:25:00,CS14,14
1,16:26:00,16:26:00,CS15,15
1,16:28:00,16:28:00,CS16,16
1,16:30:00,16:30:00,CS17,17
1,16:32:00,16:32:00,CS18,18
1,16:34:00,16:34:00,CS19,19
1,16:40:00,16:40:00,CS20,20
1,16:42:00,16:42:00,CS21,21
1,16:46:00,16:46:00,CS22,22
1,16:47:00,16:47:00,CS23,23
1,16:48:00,16:48:00,CS24,24
1,16:49:00,16:49:00,CS25,25
1,16:50:00,16:50:00,CS26,26
1,16:52:00,16:52:00,CS27,27
1,16:54:00,16:54:00,CS28,28
1,17:05:00,17:05:00,CS1,1
1,17:06:00,17:06:00,CS2,2
1,17:07:00,17:07:00,CS3,3
1,17:08:00,17:08:00,CS4,4
1,17:10:00,17:10:00,CS5,5
1,17:12:00,17:12:00,CS6,6
1,17:20:00,17:20:00,CS7,7
1,17:21:00,17:21:00,CS8,8
1,17:22:00,17:22:00,CS9,9
1,17:23:00,17:23:00,CS10,10
1,17:24:00,17:24:00,CS11,11
1,17:21:00,17:21:00,CS12,12
1,17:23:00,17:23:00,CS13,13
1,17:25:00,17:25:00,CS14,14
1,17:26:00,17:26:00,CS15,15
1,17:28:00,17:28:00,CS16,16
1,17:30:00,17:30:00,CS17,17
1,17:32:00,17:32:00,CS18,18
1,17:34:00,17:34:00,CS19,19
1,17:40:00,17:40:00,CS20,20
1,17:42:00,17:42:00,CS21,21
1,17:46:00,17:46:00,CS22,22
1,17:47:00,17:47:00,CS23,23
1,17:48:00,17:48:00,CS24,24
1,17:49:00,17:49:00,CS25,25
1,17:50:00,17:50:00,CS26,26
